aaaammdd,id_empenho,codigo_empenho,codigo_empenho_resumido,data_emissao,codigo_tipo_documento,tipo_documento,tipo_empenho,especie_empenho,codigo_orgao_superior,orgao_superior,codigo_orgao,orgao,codigo_unidade_gestora,unidade_gestora,codigo_gestao,gestao,codigo_favorecido,favorecido,observacao,codigo_esfera_orcamentaria,esfera_orcamentaria,codigo_tipo_credito,tipo_credito,codigo_grupo_fonte_recurso,grupo_fonte_recurso,codigo_fonte_recurso,fonte_recurso,codigo_unidade_orcamentaria,unidade_orcamentaria,codigo_funcao,funcao,codigo_sub_funcao,sub_funcao,codigo_programa,programa,codigo_acao,acao,linguagem_cidada,codigo_subtitulo_localizador,subtitulo_localizador,codigo_plano_orcamentario,plano_orcamentario,codigo_programa_governo,nome_programa_governo,autor_emenda,codigo_categoria_de_despesa,categoria_de_despesa,codigo_grupo_de_despesa,grupo_de_despesa,codigo_modalidade_de_aplicacao,modalidade_de_aplicacao,codigo_elemento_de_despesa,elemento_de_despesa,processo,modalidade_de_licitacao,inciso,amparo,referencia_de_dispensa_ou_inexigibilidade,codigo_convenio,contrato_de_repasse_termo_de_parceria_outros,valor_original_do_empenho,valor_do_empenho_convertido_pra_r,valor_utilizado_na_conversao
20230303,527901569,257052000012023NE000012,2023NE000012,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,04451516000103,EXTREMO NORTE SERVICOS DE LIMPEZA EIRELI,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N 2023NE000012 EMITIDO EM 09/01/2023 CONTRATO: 25705250000112022.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,37,Locação de Mão-de-Obra,25064.000486/2022-86,Pregão,SI,LEI 10.520 / 2002,-2,-1,NAO SE APLICA,22378.01,22378.01,1
20230303,515001599,257052000012023NE000024,2023NE000024,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,32365768000155,S J J DA S PAIVA,REFORCO PARA PAGAMENTO,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,30,Material de Consumo,25064.000576/2021-96,Não se Aplica,SI,SEM INFORMACAO,-2,-1,NAO SE APLICA,37330.75,37330.75,1
20230303,506801852,257052000012023NE000033,2023NE000033,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,32365768000155,S J J DA S PAIVA,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N 2023NE000033 EMITIDO EM 30/01/2023 CONTRATO: 25705250001172021.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,30,Material de Consumo,25064.001154/2020-57,Pregão,SI,LEI 10.520 / 2002,-2,-1,NAO SE APLICA,14740.8,14740.8,1
20230303,521701490,257052000012023NE000022,2023NE000022,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,14123573000117,C. H. CORREIA,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N 2023NE000022 EMITIDO EM 09/01/2023 CONTRATO: 25705250000012019.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,30,Material de Consumo,25064.002148/2018-01,Pregão,SI,LEI 10.520 / 2002,-2,-1,NAO SE APLICA,6000,6000,1
20230303,515901558,257052000012023NE000019,2023NE000019,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,05672841000169,AGUA VIVA - COMERCIO E SERVICOS LTDA,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N 2023NE000019 EMITIDO EM 09/01/2023 CONTRATO: 25705250000112018.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,37,Locação de Mão-de-Obra,25064.000567/2018-08,Pregão,SI,LEI 10.520 / 2002,-2,-1,NAO SE APLICA,49427.36,49427.36,1
20230303,520301635,257052000012023NE000029,2023NE000029,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,90347840001602,THYSSENKRUPP ELEVADORES SA,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N 2023NE000029 EMITIDO EM 13/01/2023 CONTRATO: 25705250000202022.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25000.157830/2020-91,Inexigível,SI,LEI 8.666 / 1993,-2,-1,NAO SE APLICA,5056.16,5056.16,1
20230303,520902379,257052000012023NE000093,2023NE000093,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,90347840001602,THYSSENKRUPP ELEVADORES SA,"ATENDER DESPESAS DE EXERCICIOS ANTERIORES REFERENTE A SERVICO DE MANUTENCAO PREVENTIVA E CORRETIVA, COM FORNECIMENTO DE PECAS DE 01 (UM) ELEVADOR DA MARCA THYSSENKRUPP. CONTRATO 20/2022.",2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,92,Despesas de Exercícios Anteriores,25064.000382/2022-71,Não se Aplica,SI,SEM INFORMACAO,-2,-1,NAO SE APLICA,4112.39,4112.39,1
20230303,511601925,257052000012023NE000054,2023NE000054,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,84048826000110,MZ COMERCIO E SERVICOS LTDA,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N 2023NE000054 EMITIDO EM 01/02/2023 COMPRA: 25705206000022023 - UASG MINUTA: 257052.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25064.001230/2022-96,Dispensa de Licitação,IV,LEI 8.666 / 1993,-2,-1,NAO SE APLICA,2434785.6,2434785.6,1
20230303,519601843,257052000012023NE000050,2023NE000050,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,04037107000165,TINROL TINTAS RORAIMA LTDA,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N 2023NE000050 EMITIDO EM 01/02/2023 CONTRATO: 25705250000022011.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25064.000001/2011-00,Dispensa de Licitação,X,LEI 8.666 / 1993,-2,-1,NAO SE APLICA,193085.26,193085.26,1
20230303,504601557,257052000012023NE000020,2023NE000020,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,14123573000117,C. H. CORREIA,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N 2023NE000020 EMITIDO EM 09/01/2023 CONTRATO: 25705250000012019.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25064.002148/2018-01,Pregão,SI,LEI 10.520 / 2002,-2,-1,NAO SE APLICA,24276,24276,1
20230303,510501555,257052000012023NE000011,2023NE000011,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,27361863000140,I. R. DA SILVA,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N 2023NE000011 EMITIDO EM 09/01/2023 CONTRATO: 25705250000012020.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25064.000190/2019-60,Pregão,SI,LEI 10.520 / 2002,-2,-1,NAO SE APLICA,3774.79,3774.79,1
20230303,504001580,257052000012023NE000009,2023NE000009,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,02209632000195,NAVEGACAO TANAKA LTDA,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N 2023NE000009 EMITIDO EM 09/01/2023 CONTRATO: 25705250000052018.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,33,Passagens e Despesas com Locomoção,25064.400128/2017-11,Pregão,SI,LEI 10.520 / 2002,-2,-1,NAO SE APLICA,21646.88,21646.88,1
20230303,531401595,257052000012023NE000028,2023NE000028,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,***.013.052-**,ANTONIO TANAKA DOS SANTOS,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N 2023NE000028 EMITIDO EM 13/01/2023 CONTRATO: 25705250000162012.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,36,Outros Serviços de Terceiros - Pessoa Física,25064.000021/2012-53,Dispensa de Licitação,X,LEI 8.666 / 1993,-2,-1,NAO SE APLICA,13000,13000,1
20230303,523002342,257052000012023NE000092,2023NE000092,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,12066015000131,SERVI SAN VIGILANCIA E TRANSPORTE DE VALORES LTDA - EM,"ATENDER DESPESAS DE EXERCICIOS ANTERIORES REFERENTE A SERVICOS DE VIGILANCIA ARMADA OSTENSIVA COM MAO DE OBRA EXCLUSIVA, PARA ATENDER AS DEMANDAS DO DISTRITO SANITARIO INDIGENA YANOMAMI E DA CASA DE SAUDE INDIGENA, DIURNA E NOTURNA, POR MEIO DE DISPENSA DE LICITACAO. CONTRATO 42/2022 (0031261977).",2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,92,Despesas de Exercícios Anteriores,25064.000178/2023-31,Não se Aplica,SI,SEM INFORMACAO,-2,-1,NAO SE APLICA,10826.76,10826.76,1
20230303,505001605,257052000012023NE000006,2023NE000006,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,02341467000120,AMAZONAS ENERGIA S.A,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N 2023NE000006 EMITIDO EM 06/01/2023 CONTRATO: 25705250000022017.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25064.001569/2016-44,Dispensa de Licitação,I,LEI 8.666 / 1993,-2,-1,NAO SE APLICA,6600,6600,1
20230303,506901589,257052000012023NE000005,2023NE000005,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,02341470000144,RORAIMA ENERGIA S.A,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N 2023NE000005 EMITIDO EM 06/01/2023 CONTRATO: 25705250000022018.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25064.000022/2018-93,Dispensa de Licitação,XXII,LEI 8.666 / 1993,-2,-1,NAO SE APLICA,40249.86,40249.86,1
20230303,518202402,257052000012023NE000094,2023NE000094,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,27361863000140,I. R. DA SILVA,ATENDER DESPESAS DE EXERCICIOS ANTERIORES REFERENTE A SERVICO DE LAVAGEM DE VEICULOS. CONTRATO NR 001/2020.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,92,Despesas de Exercícios Anteriores,25064.000352/2022-65,Não se Aplica,SI,SEM INFORMACAO,-2,-1,NAO SE APLICA,273.01,273.01,1
20230303,517001905,257052000012023NE000038,2023NE000038,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,01104719000135,SERVICO AUTONOMO DE AGUA E ESGOTO,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N 2023NE000038 EMITIDO EM 31/01/2023 CONTRATO: 25705250000012018.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,39,Outros Serviços de Terceiros - Pessoa Jurídic,25064.000307/2022-19,Inexigível,I,LEI 8.666 / 1993,-2,-1,NAO SE APLICA,357.5,357.5,1
20230303,507601641,257052000012023NE000030,2023NE000030,2023-03-03,NE,Nota de Empenho,Global,Não se aplica,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257052,DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,00001,TESOURO NACIONAL,07872397000150,RIZOLMAR A. DE OLIVEIRA,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N 2023NE000030 EMITIDO EM 13/01/2023 CONTRATO: 25705250000142019.,2,Orçamento da Seguridade Social,A,INICIAL (LOA),1,Recursos Do Tesouro - Exercicio Corrente,00,RECURSOS ORDINARIOS,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,423,Assistência aos povos indígenas,5022,"PROTECAO, PROMOCAO E RECUPERACAO DA SAUDE INDIGENA",20YP,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA",,20YP0001,"PROMOCAO, PROTECAO E RECUPERACAO DA S - NACIONAL",0000,"PROMOCAO, PROTECAO E RECUPERACAO DA SAUDE INDIGENA - DESPESAS DIVERSAS",00,NAO ATRIBUIDO,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,90,Reserva de Contingência,40,Serviços de Tecnologia da Informação e Comuni,25064.001460/2019-50,Pregão,SI,LEI 10.520 / 2002,-2,-1,NAO SE APLICA,28600,28600,1
